judge_model,item_id,left_idx,right_idx,replicate_id,scored_option,dimension,score,model_id,model_label,condition
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,general_tone_audience_fit,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_3,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,24,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,general_accuracy_specificity,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,general_instruction_following,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,general_organization_readability,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,general_practical_usefulness,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,general_tone_audience_fit,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_1,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_2,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_3,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_4,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_5,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,22,24,0,option_2,task_dimension_6,2.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,general_tone_audience_fit,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_3,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,25,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,general_accuracy_specificity,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,general_instruction_following,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,general_organization_readability,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,general_practical_usefulness,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,general_tone_audience_fit,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_1,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_2,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_3,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_4,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_5,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,22,25,0,option_2,task_dimension_6,2.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,general_accuracy_specificity,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,general_instruction_following,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,general_organization_readability,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,general_practical_usefulness,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,general_tone_audience_fit,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_1,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_2,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_3,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_4,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_5,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,26,26,22,0,option_1,task_dimension_6,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,general_tone_audience_fit,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_3,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_5,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,26,22,0,option_2,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,general_accuracy_specificity,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,general_instruction_following,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,general_organization_readability,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,general_practical_usefulness,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,general_tone_audience_fit,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_1,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_2,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_3,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_4,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_5,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,27,27,22,0,option_1,task_dimension_6,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,general_accuracy_specificity,6.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,general_instruction_following,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,general_organization_readability,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,general_practical_usefulness,6.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,general_tone_audience_fit,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_1,6.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_2,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_3,6.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_4,5.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_5,5.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,27,22,0,option_2,task_dimension_6,6.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,general_tone_audience_fit,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_1,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_3,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,28,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,general_accuracy_specificity,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,general_instruction_following,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,general_organization_readability,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,general_practical_usefulness,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,general_tone_audience_fit,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_1,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_2,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_3,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_4,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_5,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,28,22,28,0,option_2,task_dimension_6,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,general_tone_audience_fit,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_1,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_3,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,22,22,29,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,general_accuracy_specificity,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,general_instruction_following,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,general_organization_readability,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,general_practical_usefulness,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,general_tone_audience_fit,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_1,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_2,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_3,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_4,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_5,6.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,29,22,29,0,option_2,task_dimension_6,7.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,general_tone_audience_fit,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_3,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,23,24,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,general_accuracy_specificity,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,general_instruction_following,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,general_organization_readability,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,general_practical_usefulness,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,general_tone_audience_fit,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_1,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_2,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_3,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_4,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_5,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,24,23,24,0,option_2,task_dimension_6,2.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,general_accuracy_specificity,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,general_instruction_following,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,general_organization_readability,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,general_practical_usefulness,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,general_tone_audience_fit,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_1,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_2,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_3,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_4,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_5,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,25,25,23,0,option_1,task_dimension_6,3.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
deepseek-ai/DeepSeek-V3.1,23,25,23,0,option_2,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,25,23,0,option_2,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,25,23,0,option_2,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,23,25,23,0,option_2,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
