judge_model,item_id,left_idx,right_idx,replicate_id,scored_option,dimension,score,model_id,model_label,condition
deepseek-ai/DeepSeek-V3.1,8,8,1,1,option_1,task_dimension_5,8.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,8,1,1,option_1,task_dimension_6,9.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,general_accuracy_specificity,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,general_instruction_following,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,general_organization_readability,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,general_practical_usefulness,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,general_tone_audience_fit,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_1,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_2,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_3,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_4,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_5,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,8,1,1,option_2,task_dimension_6,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,general_accuracy_specificity,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,general_instruction_following,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,general_organization_readability,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,general_practical_usefulness,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,general_tone_audience_fit,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_1,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_2,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_3,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_4,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_5,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,8,2,option_1,task_dimension_6,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,general_accuracy_specificity,7.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,general_instruction_following,6.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,general_organization_readability,5.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,general_practical_usefulness,6.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,general_tone_audience_fit,6.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_1,8.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_2,7.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_3,7.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_4,7.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_5,7.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,8,1,8,2,option_2,task_dimension_6,8.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,general_tone_audience_fit,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_3,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,0,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,general_accuracy_specificity,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,general_instruction_following,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,general_organization_readability,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,general_practical_usefulness,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,general_tone_audience_fit,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_1,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_2,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_3,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_4,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_5,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,0,option_2,task_dimension_6,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,general_accuracy_specificity,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,general_instruction_following,10.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,general_organization_readability,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,general_practical_usefulness,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,general_tone_audience_fit,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_1,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_2,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_3,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_4,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_5,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,1,9,1,option_1,task_dimension_6,9.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,general_organization_readability,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,general_tone_audience_fit,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_1,7.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_3,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,1,9,1,option_2,task_dimension_6,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,general_accuracy_specificity,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,general_organization_readability,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,general_practical_usefulness,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,general_tone_audience_fit,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_2,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_3,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,9,9,1,2,option_1,task_dimension_6,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,general_accuracy_specificity,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,general_instruction_following,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,general_organization_readability,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,general_practical_usefulness,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,general_tone_audience_fit,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_1,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_2,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_3,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_4,7.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_5,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,1,9,1,2,option_2,task_dimension_6,8.0,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,general_accuracy_specificity,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,general_organization_readability,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,general_practical_usefulness,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_2,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_3,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_4,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_5,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,3,2,0,option_1,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,general_accuracy_specificity,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,general_instruction_following,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,general_practical_usefulness,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_1,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_2,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_3,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_4,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_5,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,3,2,0,option_2,task_dimension_6,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,general_accuracy_specificity,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,general_instruction_following,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,general_organization_readability,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,general_practical_usefulness,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,general_tone_audience_fit,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_1,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_2,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_3,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_4,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_5,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,1,option_1,task_dimension_6,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,general_accuracy_specificity,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,general_organization_readability,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,general_practical_usefulness,10.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_2,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_3,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_4,10.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_5,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,1,option_2,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,general_accuracy_specificity,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,general_instruction_following,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,general_organization_readability,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,general_practical_usefulness,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,general_tone_audience_fit,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_1,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_2,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_3,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_4,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_5,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,2,2,3,2,option_1,task_dimension_6,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,general_accuracy_specificity,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,general_organization_readability,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,general_practical_usefulness,10.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_2,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_3,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_4,10.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_5,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
deepseek-ai/DeepSeek-V3.1,3,2,3,2,option_2,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
